"","Hashtags","Count","Freq"
"408","Newsepicentre",21749,0.00163019924424236
"409","Media",21714,0.00162757581449623
"410","Borisjohnson",21684,0.00162532716042813
"411","Voteredtosaveamerica",21637,0.00162180426905476
"412","Chennai",21632,0.00162142949337674
"413","Americafirst",21628,0.00162112967283432
"414","Pokhriyalstepdown",21619,0.00162045507661389
"415","Justicefornonpaidarrearstudents",21587,0.00161805651227458
"416","Saturdaythoughts",21585,0.00161790660200337
"417","Got7",21499,0.00161146046034146
"418","Belarus",21423,0.00160576387003559
"419","Wtpblue",21308,0.00159714402944118
"420","Justice4coxandkingsemployees",21281,0.00159512024077988
"421","Students",21259,0.0015934712277966
"422","Zinc",21214,0.00159009824669444
"423","Medtwitter",21202,0.0015891987850672
"424","Tablighijamaat",21119,0.0015829775088121
"425","Rnc",21009,0.00157473244389571
"426","Toronto",20998,0.00157390793740407
"427","Nwo",20993,0.00157353316172605
"428","S3599",20618,0.0015454249858747
"429","Jeeneetpostponekaro",20595,0.00154370101775582
"430","Helpjeeneetstudentsgovt",20553,0.00154055290206047
"431","Donaldtrump",20486,0.00153553090797503
"432","Ihoik",20482,0.00153523108743262
"433","Swamyjiforjeeneet",20258,0.00151844113705741
"434","Speakupforstudentsaftey",20232,0.00151649230353172
"435","Arizona",20228,0.00151619248298931
"436","Saudiarabia",20226,0.0015160425727181
"437","Indian",20205,0.00151446851487042
"438","Policebrutality",20196,0.00151379391864999
"439","Abed",20078,0.00150494921264877
"440","Demcast",20055,0.00150322524452989
"441","Berlijn",20013,0.00150007712883454
"442","Dtufeesrelaxation",19996,0.00149880289152928
"443","Icymi",19987,0.00149812829530884
"444","Prayforlebanon",19973,0.00149707892341039
"445","Pune",19915,0.00149273152554538
"446","Life",19913,0.00149258161527418
"447","Unemployment",19907,0.00149213188446056
"448","Machinelearning",19823,0.00148583565306985
"449","Markets",19775,0.00148223780656088
"450","Saturdaymorning",19742,0.00147976428708596
"451","Recession",19692,0.00147601653030579
"452","Nishank4students",19684,0.00147541688922096
"453","Urgent",19621,0.00147069471567793
"454","Palestine",19550,0.00146537290105008
"455","Vijayawada",19524,0.00146342406752438
"456","Supremecourt",19476,0.00145982622101541
"457","Retweet",19449,0.00145780243235411
"458","Ishayogacenter",19443,0.00145735270154049
"459","Wakeup",19430,0.00145637828477765
"460","Nowplaying",19417,0.0014554038680148
"461","Wangyibo",19378,0.00145248061772626
"462","Mondaymotivation",19327,0.00144865790581048
"463","Potus",19302,0.00144678402742039
"464","Londen",19250,0.001442886360369
"465","Modigovt",19236,0.00144183698847055
"466","Sundayvibes",19183,0.00143786436628356
"467","Tirupati",19171,0.00143696490465632
"468","Fda",19170,0.00143688994952071
"469","Truth",19083,0.0014303688527232
"470","Xitler",19040,0.00142714578189225
"471","Flattenthecurve",18900,0.00141665206290775
"472","Carrielam",18848,0.00141275439585636
"473","Worldmaskweek",18786,0.00140810717744894
"474","Beirutexplosion",18762,0.00140630825419445
"475","Kamalaharris",18711,0.00140248554227867
"476","Awani745",18639,0.00139708877251521
"477","Healthcareheroes",18573,0.00139214173356537
"478","Antifa",18548,0.00139026785517528
"479","Trumpliesamericansdie",18478,0.00138502099568303
"480","Democrat",18471,0.00138449630973381
"481","Votebluetosaveamerica",18381,0.00137775034752949
"482","Nepal",18375,0.00137730061671586
"483","Fridaysforfreedom",18367,0.00137670097563104
"484","Children",18360,0.00137617628968181
"485","Newyork",18341,0.00137475214210534
"486","Every80seconds",18323,0.00137340294966448
"487","Loseeverythingwithtrump",18320,0.00137317808425767
"488","Nigeria",18301,0.0013717539366812
"489","Mlb",18271,0.00136950528261309
"490","Maskupamerica",18242,0.00136733158368059
"491","Video",18211,0.00136500797447688
"492","Noexamsincovid19",18143,0.00135991102525583
"493","Upsc",18081,0.00135526380684841
"494","Makebillionairespay",18060,0.00135368974900074
"495","Eidaladha",18041,0.00135226560142427
"496","Music",17844,0.00133749943971036
"497","Familiesfirst",17794,0.00133375168293018
"498","Voetsekanc",17794,0.00133375168293018
"499","Enoughisenough",17780,0.00133270231103173
"500","Layzhang",17772,0.0013321026699469
"501","Sundaymorning",17730,0.00132895455425155
"502","Fintech",17640,0.00132220859204723
"503","Happyganeshchaturthi",17633,0.001321683906098
"504","Jimmylai",17581,0.00131778623904662
"505","Bced",17553,0.00131568749524972
"506","Chinajoebiden",17530,0.00131396352713084
"507","Saveourchildren",17508,0.00131231451414756
"508","Data",17497,0.00131149000765592
"509","Istandwithdan",17441,0.00130729252006212
"510","Lockdowns",17406,0.00130466909031599
"511","Washyourhands",17349,0.00130039664758659
"512","Politics",17325,0.0012985977243321
"513","Youthday",17236,0.00129192671726338
"514","Thread",17203,0.00128945319778846
"515","Radheshyam",17188,0.00128832887075441
"516","Golfgate",17122,0.00128338183180457
"517","Nocorporateimmunity",17110,0.00128248237017733
"518","Defendourpostoffice",17106,0.00128218254963492
"519","Realitywinner",17066,0.00127918434421077
"520","Oann",17063,0.00127895947880396
"521","Stlcards",17030,0.00127648595932904
"522","Compartmentexam",17028,0.00127633604905784
"523","Wapparty",16956,0.00127093927929438
"524","Rajpolice3600gp",16928,0.00126884053549748
"525","Innerengineeringonline",16878,0.0012650927787173
"526","Putin",16837,0.00126201961815755
"527","Ladakh",16836,0.00126194466302195
"528","Newsalert",16828,0.00126134502193712
"529","Uighur",16811,0.00126007078463186
"530","Msm",16799,0.00125917132300462
"531","Trumppressconference",16676,0.00124995184132537
"532","Openamericanow",16654,0.0012483028283421
"533","Scottyfrommarketing",16652,0.00124815291807089
"534","Welovepmmodi",16652,0.00124815291807089
"535","Stayawarestaysafe",16558,0.00124110713532415
"536","Covid19pandemic",16541,0.00123983289801889
"537","Flu",16526,0.00123870857098484
"538","Indiahatesnarendramodi",16517,0.0012380339747644
"539","Constitutionovercoronavirus",16497,0.00123653487205233
"540","Youtube",16440,0.00123226242932293
"541","Artificialintelligence",16431,0.0012315878331025
"542","Sundaythoughts",16430,0.00123151287796689
"543","Adipurush",16427,0.00123128801256008
"544","Digital",16398,0.00122911431362758
"545","Dictatordan",16378,0.00122761521091551
"546","Leadership",16278,0.00122011969735515
"547","Zelenkoprotocol",16272,0.00121966996654153
"548","Houston",16233,0.00121674671625299
"549","Research",16217,0.00121554743408333
"550","Zerocovid",16191,0.00121359860055764
"551","Turkey",16141,0.00120985084377746
"552","Votebymail",16101,0.00120685263835331
"553","Dynamitebts",16097,0.0012065528178109
"554","Bigpharma",15990,0.00119853261830132
"555","Laura",15980,0.00119778306694528
"556","Jobs",15851,0.00118811385445242
"557","Trumpisacompletefailure",15851,0.00118811385445242
"558","Pmhelpstudent",15846,0.0011877390787744
"559","Fakenewsmedia",15841,0.00118736430309638
"560","Exabff",15787,0.00118331672577379
"561","Karnataka",15760,0.00118129293711249
"562","Rozgardo",15751,0.00118061834089206
"563","Mailinvoting",15747,0.00118031852034964
"564","Hurricanelaura",15740,0.00117979383440042
"565","Fridaythoughts",15717,0.00117806986628154
"566","Voteblue",15699,0.00117672067384067
"567","Americans",15697,0.00117657076356947
"568","Aatmanirbharbharat",15681,0.00117537148139981
"569","Kbf",15680,0.0011752965262642
"570","School",15672,0.00117469688517938
"571","Biggboss13",15671,0.00117462193004377
"572","Time100talks",15640,0.00117229832084006
"573","Trumpkillsusps",15618,0.00117064930785678
"574","Moodofthenation",15592,0.00116870047433109
"575","Reducenittuitionfees",15554,0.00116585217917815
"576","Cpec",15549,0.00116547740350014
"577","Joy",15525,0.00116367848024565
"578","Modigovernment",15519,0.00116322874943203
"579","Government",15509,0.00116247919807599
"580","Safeseptember",15493,0.00116127991590633
"581","Pmcaresfund",15490,0.00116105505049952
"582","Exo",15480,0.00116030549914349
"583","Coronavirusvaccine",15463,0.00115903126183823
"584","Qubec",15441,0.00115738224885495
"585","Greece",15390,0.00115355953693916
"586","Beirutblast",15358,0.00115116097259985
"587","Socialsecurity",15343,0.0011500366455658
"588","Newsnight",15290,0.00114606402337881
"589","Marketing",15260,0.0011438153693107
"590","Trumpisanationaldisgrace",15241,0.00114239122173423
"591","Cbse",15238,0.00114216635632742
"592","Melbourne",15221,0.00114089211902216
"593","Bloodaid",15219,0.00114074220875095
"594","Stocks",15201,0.00113939301631009
"595","Unitedstates",15189,0.00113849355468284
"596","Kozhikode",15168,0.00113691949683517
"597","Autism",15151,0.00113564525952991
"598","Trending",15130,0.00113407120168223
"599","Donotpostponeneetandjee",15107,0.00113234723356335
"600","Tamilnadu",15105,0.00113219732329214
"601","Dnc",15069,0.00112949893841041
"602","Tomorrowspaperstoday",15052,0.00112822470110515
"603","Straykidshomeisstay",14993,0.00112380234810454
"604","Factsnotfear",14991,0.00112365243783333
"605","Hiv",14981,0.0011229028864773
"606","Digitaltransformation",14948,0.00112042936700238
"607","Canclecompartment",14930,0.00111908017456152
"608","Covid19ireland",14910,0.00111758107184944
"609","Gapol",14898,0.0011166816102222
"610","Andhrapradesh",14890,0.00111608196913737
"611","Moratorium3",14857,0.00111360844966245
"612","Wap",14854,0.00111338358425564
"613","Bbc",14822,0.00111098501991633
"614","Cnnsotu",14781,0.00110791185935658
"615","Telangana",14750,0.00110558825015287
"616","Protectuspswhistleblowers",14746,0.00110528842961046
"617","Faucithefraud",14732,0.00110423905771201
"618","Covid19vicdata",14728,0.00110393923716959
"619","Trumpfailedamerica",14654,0.00109839255713493
"620","Layonsdc3",14634,0.00109689345442286
"621","Obamagate",14568,0.00109194641547302
"622","Chicago",14527,0.00108887325491327
"623","Bb22",14490,0.00108609991489594
"624","Women",14478,0.0010852004532687
"625","Teamlayzhang",14455,0.00108347648514981
