"","hashtags","count","frequency"
"644","layzhang",6106,0.000462949516966588
"645","breonnataylor",6105,0.000460522918351857
"646","natakeresponsibility",6105,0.000459688775078044
"647","trade",6073,0.00045893046301094
"648","exo",6062,0.000458702969390809
"649","eastturkistan",6052,0.000458627138184099
"650","lockdownextension",6049,0.000458323813357258
"651","netflix",6048,0.000457110514049892
"652","cummings",6044,0.000455290565088844
"653","rt",6028,0.000454532253021741
"654","indiafightscovid19",6004,0.00045430475940161
"655","mannkibaat",5994,0.000453470616127796
"656","txlegena",5991,0.000453394784921086
"657","biden2020",5980,0.000452636472853983
"658","children",5979,0.000452408979233852
"659","nasocialdistancing",5969,0.0004520298232003
"660","food",5966,0.000451195679926486
"661","standwithhk",5961,0.000451044017513066
"662","swasthabharat",5950,0.000449224068552017
"663","bakla",5948,0.000447100794764128
"664","research",5924,0.000447100794764128
"665","linux",5896,0.000446342482697025
"666","napostponeneetandjee",5896,0.000446190820283604
"667","naccp",5886,0.000445584170629921
"668","climatecrisis",5884,0.000445432508216501
"669","nwo",5876,0.000444370871322556
"670","americafirst",5874,0.000444219208909135
"671","bame",5860,0.00044293007839506
"672","texascovid",5858,0.000441944272707825
"673","cnntownhallna",5841,0.000441944272707825
"674","blog",5828,0.000441337623054143
"675","weakpresidentna",5828,0.000440882635813881
"676","lka",5820,0.000440579310987039
"677","savetelanganastudents",5814,0.000439820998919936
"678","cancelmedicalexamsna",5810,0.000439138518059543
"679","tiananmensquaremassacretiananmensquaremassacre",5800,0.000439138518059543
"680","namedtwitter",5791,0.000438759362025991
"681","naoann",5791,0.000438683530819281
"682","nationaldisgrace",5786,0.000438076881165598
"683","removechinaapps",5785,0.000437849387545467
"684","easternladakhindianarmy",5777,0.000437849387545467
"685","factna",5774,0.000437470231511916
"686","now",5774,0.000437242737891785
"687","covid19phna",5769,0.000436332763411261
"688","congbetraysbravesna",5766,0.000435953607377709
"689","scamdemic",5754,0.000434740308070344
"690","covid19indiana",5749,0.00043383033358982
"691","phase2",5733,0.000433299515142847
"692","wwg1wgaworldwide",5721,0.000432617034282454
"693","wellbeing",5714,0.000432617034282454
"694","blackouttuesdayna",5705,0.000432237878248903
"695","lisawithbrawlstarsna",5705,0.000429887110840882
"696","follow",5700,0.000429735448427462
"697","naipac",5669,0.000429128798773779
"698","donateplasmasavelivesdonateplasmasavelives",5667,0.000428673811533517
"699","naauspol",5659,0.000428067161879834
"700","hindicheenibyebyena",5653,0.000427688005846283
"701","malibog",5645,0.000426853862572469
"702","chineseproductsindustbin",5640,0.000426550537745628
"703","últimahora",5629,0.000426323044125497
"704","wearejust15na",5625,0.000423820614304056
"705","standwithhkna",5622,0.000423213964650373
"706","telanganafightscorona",5589,0.00042253148378998
"707","sdgs",5581,0.00042253148378998
"708","cancelapexamspromotestudentscancelapexamspromotestudents",5572,0.000422303990169849
"709","gop",5572,0.000422076496549718
"710","life",5569,0.000421469846896035
"711","stayhomesavelives",5566,0.000419574066728277
"712","students",5558,0.000419194910694725
"713","stopwalkerna",5533,0.00041798161138736
"714","women",5528,0.000417450792940388
"715","srilanka",5512,0.000417299130526967
"716","cuba",5505,0.000415024194325657
"717","depression",5503,0.00041335590777803
"718","bts",5473,0.000413280076571319
"719","foxnews",5451,0.000413204245364609
"720","嵐",5450,0.000412294270884085
"721","alter",5449,0.000412218439677375
"722","thefreemanna",5437,0.00041115680278343
"723","arashina",5436,0.000410929309163299
"724","postponeaiims11june",5422,0.000410398490716327
"725","win",5419,0.000409943503476065
"726","leadership",5412,0.000409109360202251
"727","naindiafightscorona",5406,0.000408351048135148
"728","wearmask",5395,0.000408123554515017
"729","modichinibhaibhaina",5385,0.000407744398481465
"730","security",5382,0.000407289411241203
"731","standtogether",5377,0.000406303605553969
"732","desantisbetrayedfloridana",5371,0.000406227774347258
"733","pandemicwhitehouse",5358,0.000406227774347258
"734","babetrayalna",5357,0.000405848618313707
"735","physicaldistancing",5357,0.000404786981419762
"736","fixthepolicena",5352,0.000404559487799631
"737","fathersday",5338,0.000404483656592921
"738","coronapalooza",5335,0.000403649513319107
"739","tiananmen",5334,0.000402512045218452
"740","digitaltransformation",5323,0.000401753733151349
"741","bebest",5308,0.000401374577117797
"742","patanjaliayurved",5298,0.000401222914704376
"743","nageorgefloyd",5293,0.000400843758670825
"744","cancelugexamsapna",5291,0.000399554628156749
"745","qarmy",5286,0.000398796316089646
"746","stepdownmodina",5269,0.000398796316089646
"747","obama",5259,0.000398265497642673
"748","pandemicwithinthepandemicgeorgefloyd",5259,0.000397734679195701
"749","defundthepolice",5252,0.00039758301678228
"750","community",5245,0.000396521379888336
"751","singapore",5243,0.000395914730234653
"752","trumpkillsusna",5229,0.000395687236614522
"753","hiv",5221,0.000395156418167549
"754","fireandrehire",5218,0.000394928924547419
"755","icymi",5211,0.000394701430927288
"756","chinahongkong",5208,0.000394018950066895
"757","worldenvironmentdayna",5205,0.000393260637999791
"758","remdesivir",5196,0.000392653988346108
"759","testing",5186,0.000392123169899136
"760","리사",5178,0.000392123169899136
"761","police",5171,0.000392047338692426
"762","protests2020na",5171,0.000391061533005191
"763","sweden",5170,0.000390303220938088
"764","nagalwanvalley",5157,0.000390151558524667
"765","leicester",5147,0.000389924064904536
"766","backto60",5145,0.000388179947150199
"767","deepstate",5142,0.000388104115943488
"768","fridaysforfuture",5119,0.000388028284736778
"769","borishasfailedukna",5118,0.000387800791116647
"770","meditation",5117,0.000387497466289806
"771","vietnam",5114,0.000387421635083095
"772","newzealand",5110,0.000387269972669675
"773","nathisweek",5109,0.000387194141462964
"774","rahulgandhistandswithpeoplena",5107,0.000386966647842833
"775","thankyoujacindana",5106,0.000386511660602571
"776","justice",5103,0.00038620833577573
"777","a",5097,0.00038613250456902
"778","tulsarally",5093,0.000385753348535468
"779","startups",5092,0.000385374192501916
"780","갓세븐na",5087,0.000385298361295206
"781","yoga",5082,0.000383250918714027
"782","cancelallexamspromotestudents",5081,0.000382795931473765
"783","indiachinaborder",5054,0.000382037619406662
"784","indonesia",5048,0.00038173429457982
"785","nadefundthepolice",5038,0.000381279307339558
"786","chineseproductsindustbinna",5034,0.000381051813719427
"787","togetheragainstcovid19",5028,0.000380748488892586
"788","trumphasnoplan",5025,0.000380672657685876
"789","ajithleddronetofightcorona",5021,0.000380369332859034
"790","onlyfans",5020,0.000380293501652324
"791","womenwhocode",5016,0.000380066008032193
"792","bollywood",5015,0.0003793835271718
"793","hbdthalapathyvijay",5012,0.000379080202344959
"794","thread",5003,0.000378776877518117
"795","coronawarrior",4999,0.000378625215104697
"796","nikmatdisyukuri",4995,0.000378625215104697
"797","keretapikerjanikmatdisyukuri",4993,0.000378246059071145
"798","lockdowns",4993,0.000378018565451014
"799","modisurrenderstochina",4988,0.000377942734244304
"800","tiktoktiktok",4985,0.000377411915797331
"801","natrumprallytulsa",4984,0.00037703275976378
"802","boycottchineseproductsna",4977,0.000376653603730228
"803","bbcnewssixna",4972,0.000376501941316807
"804","turkey",4967,0.000375364473216152
"805","qanon2018",4965,0.00037490948597589
"806","nocollegeincovidna",4950,0.00037483365476918
"807","bitcoin",4944,0.00037475782356247
"808","joebiden",4943,0.000373317030634973
"809","medtwitter",4942,0.000372255393741029
"810","congress",4923,0.000372027900120898
"811","maga2020",4909,0.000371648744087346
"812","live",4906,0.000371042094433663
"813","अंतरजिलाबैनहटाओ",4901,0.000369828795126298
"814","postponebdsexams",4893,0.000368767158232353
"815","indiachinastandoffna",4877,0.000368539664612222
"816","chinaliedpeopledied",4863,0.000368463833405512
"817","motivation",4860,0.000367553858924988
"818","joy",4859,0.000367402196511567
"819","contacttracing",4847,0.000367402196511567
"820","gandhihospital",4845,0.000367098871684726
"821","karachi",4845,0.000367023040478016
"822","stopkillingwomen",4841,0.000365961403584071
"823","lgbtq",4840,0.000365278922723678
"824","pune",4826,0.000364823935483416
"825","zhangyixing",4817,0.000364141454623023
"826","chineseagentsna",4811,0.000363989792209602
"827","healthoverneetjeena",4802,0.000363913961002892
"828","cheatwithchina",4800,0.000362624830488816
"829","nashowusthetape",4799,0.000361790687215003
"830","tourism",4782,0.000361714856008292
"831","day84oflockdown",4771,0.000361487362388161
"832","tulsarallytulsarally",4770,0.000361487362388161
"833","mewgulf",4767,0.000360804881527768
"834","youtube",4767,0.000360501556700927
"835","notmovingonna",4758,0.000359667413427113
"836","tsnsuiforstudents",4754,0.000359591582220403
"837","shamesuratpolicena",4743,0.000358226620499617
"838","americaortrump",4742,0.000357923295672776
"839","patriots",4724,0.000357695802052645
"840","postponeneet2020",4720,0.000357619970845934
"841","charity",4717,0.000357468308432514
"842","cancelexams",4716,0.000357316646019093
"843","donateplasmaforhumanityna",4714,0.000357164983605672
"844","rstats",4712,0.000357013321192252
"845","saudi",4710,0.00035670999636541
"846","wakeuphrdpostponeneetjee",4708,0.000356406671538569
"847","nastfuhillary",4704,0.000355572528264755
"848","endthenightmare",4700,0.000355269203437914
"849","biden2020na",4689,0.000354890047404362
"850","bigil",4685,0.0003544350601641
"851","na30millionunemployed",4680,0.000353600916890287
"852","karensgonewildna",4674,0.000352842604823183
"853","forgottenltd",4663,0.000352766773616473
"854","jisoo",4653,0.000352766773616473
"855","chinaindiafaceoffna",4652,0.000352766773616473
"856","exona",4652,0.000352387617582921
"857","southkorea",4652,0.000352311786376211
"858","noschoolnofee",4647,0.000352235955169501
"859","austin",4646,0.00035208429275608
"860","birthdayforbreonna",4645,0.000351856799135949
"861","scotland",4643,0.000351553474309108
"862","killercuomowuhancoronavirus",4640,0.000351477643102397
"863","krisdm",4636,0.000350719331035294
"864","o",4635,0.000350491837415163
"865","ppp",4625,0.000350188512588322
"866","venezuela",4622,0.000350112681381611
"867","naqanon",4618,0.000349506031727929
"868","wearadamnmaskna",4617,0.000349354369314508
"869","nahumanityrip",4609,0.000348747719660825
"870","masks4all",4607,0.000348444394833984
"871","thailand",4599,0.000348368563627274
"872","bbcqt",4595,0.000348368563627274
"873","amazon",4594,0.000348292732420563
"874","blacklivesmatteraustralia",4594,0.000347837745180301
"875","walkaway",4593,0.000347231095526619
"876","staysafestayhome",4587,0.000347079433113198
"877","wayv",4579,0.000347003601906488
"878","turkeyna",4577,0.000346776108286357
"879","free",4576,0.000346700277079646
"880","findqiushina",4573,0.000346396952252805
"881","dailybriefing",4572,0.000346245289839384
"882","अबचीनीबंदna",4568,0.000346245289839384
"883","listed",4566,0.000346245289839384
"884","world",4566,0.00034518365294544
"885","ysjagan",4566,0.000344880328118598
"886","justiceforgeorgefloyd",4552,0.000342832885537419
"887","nacoronil",4548,0.000342757054330709
"888","cancer",4521,0.000342757054330709
"889","postponetseamcet",4520,0.000342529560710578
"890","safewithtwitter",4520,0.000342302067090447
"891","kenya",4517,0.000342226235883736
"892","mexico",4514,0.000341543755023344
"893","gujarat",4513,0.000340937105369661
"894","meat",4504,0.00034070961174953
"895","postponejeena",4496,0.000340178793302557
"896","fornature",4493,0.000339723806062295
"897","chicago",4486,0.000339420481235454
"898","resistna",4480,0.000339344650028744
"899","wearadamnmask",4476,0.000339268818822033
"900","nacanceltrumpstulsarally",4475,0.000339117156408613
"901","springst",4474,0.000339041325201902
"902","narepublicansvirus",4472,0.000338055519514668
"903","transgendertransgender",4471,0.000337600532274406
"904","baahubali",4458,0.000336463064173751
"905","competition",4452,0.000336387232967041
"906","wtpteam",4437,0.000334946440039544
"907","chinesecommunistparty",4436,0.000334870608832834
"908","missionfateh",4417,0.000334870608832834
"909","galwanvalleygalwanvalley",4416,0.000334415621592572
"910","trumptulsarallyna",4416,0.000334339790385862
"911","karen",4410,0.000333657309525469
"912","pharmacistrightsmatterna",4409,0.000333657309525469
"913","democracy",4400,0.000333581478318758
"914","nahongkong",4400,0.000332595672631524
"915","galwanvalleyclash",4399,0.000332444010218103
"916","syria",4386,0.000332216516597972
"917","sindhgovt",4384,0.000332064854184552
"918","pmcarespmcares",4381,0.00033176152935771
"919","dexamethasone",4379,0.000331458204530869
"920","worldrefugeedayna",4375,0.000330624061257055
"921","protest2020",4371,0.000330472398843635
"922","ohio",4360,0.000330320736430214
"923","natomorrowspaperstoday",4358,0.000330320736430214
"924","odishawatch",4356,0.000329031605916138
"925","resistance",4356,0.000328955774709428
"926","masterna",4339,0.000328728281089297
"927","socialmedia",4338,0.000328197462642325
"928","awani745",4335,0.000327969969022194
"929","wetmarkets",4328,0.000327818306608773
"930","bcpoli",4325,0.000327666644195352
"931","naettd",4323,0.000327287488161801
"932","stayhomestayhome",4321,0.000327287488161801
"933","pizzagate",4316,0.000326756669714828
"934","qanon2020",4316,0.000326605007301408
"935","साकेतबचाओआंदोलनna",4309,0.000326529176094697
"936","failedlockdownna",4307,0.000325315876787332
"937","namaster",4306,0.000325315876787332
"938","neet2020",4290,0.000325164214373911
"939","startup",4290,0.00032493672075378
"940","futureofwork",4288,0.000324557564720229
"941","bengaluru",4285,0.000324178408686677
"942","bbcbreakfast",4280,0.000323799252653125
"943","covaxin",4275,0.000323647590239705
"944","coronaupdatesinindia",4270,0.000323571759032994
"945","ban",4268,0.000323344265412863
"946","रघुशर्माजीकैडरअनुशंसाकीजिए",4267,0.000323040940586022
"947","strongertogether",4264,0.00032251012213905
"948","wtp2020na",4260,0.000321145160418264
"949","najustsaying",4253,0.000320841835591422
"950","napmqs",4235,0.000320690173178002
"951","lockdown2020",4231,0.000320462679557871
"952","abbottresignna",4229,0.000320083523524319
"953","jobs",4226,0.000320007692317609
"954","unitedstates",4221,0.000319931861110898
"955","ssbu",4220,0.000319856029904188
"956","stocks",4219,0.000319476873870636
"957","naminmin",4218,0.000318946055423664
"958","corruption",4213,0.000318566899390112
"959","standwithbaworkers",4206,0.000318339405769981
"960","foxnewsna",4201,0.00031811191214985
"961","helpuscm",4198,0.000317808587323009
"962","dispatchesna",4195,0.000317808587323009
"963","standwithindia",4191,0.000317732756116299
"964","tiananmenmassacre",4191,0.000317581093702878
"965","climate",4190,0.000317126106462616
"966","wewillcrushchinana",4188,0.000317050275255906
"967","atmanirbharbharat",4182,0.000316822781635775
"968","deblasio",4181,0.000316671119222354
"969","hollandvillage",4178,0.000316443625602223
"970","nablacktranslivesmatter",4176,0.000316443625602223
"971","9newsna",4173,0.000316291963188802
"972","secretpolice",4173,0.000316216131982092
"973","pangongtso",4171,0.00031583697594854
"974","books",4170,0.000315533651121699
"975","sundayvibes",4165,0.000315457819914989
"976","afp",4161,0.000315230326294858
"977","bloodaid",4160,0.000314547845434465
"978","sarscov2na",4157,0.000314320351814334
"979","ckmkb",4148,0.000314244520607623
"980","tuesdayvibes",4145,0.000313789533367361
"981","cancelapexamspromotestudentscanceltsexamspromotestudents",4144,0.000313789533367361
"982","borishasfailedthenation",4138,0.00031348620854052
"983","gadgets",4138,0.000313258714920389
"984","springstna",4134,0.000313031221300258
"985","staysafestayhealthy",4131,0.000312652065266706
"986","afam",4128,0.000311362934752631
"987","trumpownseverydeath",4123,0.00031128710354592
"988","napandemic",4106,0.000311059609925789
"989","assamcovidcount",4105,0.000310832116305658
"990","cat",4102,0.000310301297858686
"991","hongkongprotestsna",4099,0.000309997973031845
"992","advancehbdmaheshbabuna",4092,0.000309846310618424
"993","blacklivesmatttersna",4088,0.000309694648205003
"994","schoolstrike4climate",4086,0.000309618816998293
"995","crypto",4084,0.000309391323378162
"996","slowthespread",4083,0.000309239660964741
"997","government",4080,0.000309087998551321
"998","tx",4078,0.000309087998551321
"999","cancelexamsinupna",4076,0.000309087238745248
"1000","delhifightscoronana",4076,0.000309022039173928
