"","hashtags","count","frequency"
"675","dubai",10236,0.00131060452694894
"676","voteredtosaveamericana",10213,0.0013079035755195
"677","fakescience",10190,0.0013079035755195
"678","tiktok",10169,0.00130430230694692
"679","tobacco",10169,0.00130147273878276
"680","genocide",10141,0.00130108688857855
"681","thalaajith",10119,0.00130018657143541
"682","nacdnpoli",10116,0.00129967210449647
"683","natxlege",10109,0.00129825732041438
"684","government",10105,0.00129671391959756
"685","frontline",10094,0.00129645668612809
"686","trumpdemic",10082,0.00129619945265862
"687","longlivennamdikanu",10080,0.00129619945265862
"688","onpolina",10078,0.0012942702016376
"689","wildlife",10078,0.00129054031633029
"690","slaughter",10063,0.00128835383183979
"691","hker",10034,0.00128693904775771
"692","assam",10017,0.00128668181428824
"693","coronavirusoutbreakindia",10006,0.00128591011387983
"694","abpoli",10004,0.00128398086285881
"695","hkpolice",9998,0.0012832091624504
"696","shutdown",9983,0.00128230884530725
"697","anxiety",9977,0.00128050821102096
"698","trumpmadness",9970,0.00127947927714308
"699","boycottchina",9956,0.00127896481020414
"700","event201",9948,0.00127780725959153
"701","firefaucifakescience",9944,0.00127755002612206
"702","eurogroup",9935,0.00127690694244838
"703","bailassangeuk",9933,0.00127343429061054
"704","popefrancis",9928,0.00127137642285478
"705","shelterinplace",9901,0.00127099057265058
"706","onevoice1na",9885,0.00126957578856849
"707","money",9882,0.00126070123387178
"708","supportnursesandmidwivesworldhealthday",9871,0.00125735719876867
"709","altnewsfactcheckna",9802,0.00125722858203394
"710","bigpharma",9776,0.00125529933101292
"711","gmbna",9775,0.00125259837958348
"712","taiwanna",9760,0.00125105497876666
"713","iraq",9739,0.00125028327835825
"714","easter2020",9727,0.00125002604488878
"715","coronaupdatesinindia",9721,0.00124912572774564
"716","children",9719,0.00124745371019409
"717","digital",9712,0.00124552445917306
"718","oil",9699,0.00124488137549939
"719","vietnam",9684,0.00124462414202992
"720","poland",9679,0.00124282350774363
"721","usnsmercy",9677,0.00124230904080469
"722","ny21",9663,0.00124153734039628
"723","google",9659,0.00123986532284472
"724","openamerica",9653,0.00123883638896684
"725","wednesdaymotivation",9640,0.00123742160488476
"726","boris",9632,0.00123729298815003
"727","coronapandemic",9621,0.00123407756978165
"728","amazon",9620,0.0012324055522301
"729","komeshacorona",9595,0.00123099076814801
"730","migrants",9582,0.0012298332175354
"731","fakenewsmedia",9571,0.00122803258324911
"732","trumpgenocide",9562,0.00122610333222809
"733","retweet",9548,0.00122121589630816
"734","basicincome",9533,0.0012161998436535
"735","dance",9495,0.00121542814324509
"736","flattenthecurvena",9456,0.00121285580855039
"737","breakthechain",9450,0.00121092655752937
"738","txlegena",9430,0.00121054070732516
"739","stayathomeflorida",9415,0.0012084828395694
"740","cornavirusoutbreak",9412,0.0012080969893652
"741","thread",9396,0.00120783975589573
"742","lockdownextention",9393,0.00120320955344527
"743","healthtech",9391,0.00120230923630212
"744","piersmorgan",9355,0.00120140891915898
"745","radiobiafra",9348,0.00120089445222004
"746","coronahoax",9341,0.00120025136854637
"747","homeless",9337,0.00119947966813796
"748","humanity",9332,0.00119896520119902
"749","aviation",9326,0.00119883658446428
"750","ramzan",9322,0.00119665009997379
"751","pmcaresfund",9321,0.00119472084895276
"752","anthonyfauci",9304,0.00119201989752333
"753","lagov",9289,0.00119099096364545
"754","inittogether",9268,0.00119060511344125
"755","coronaboy",9260,0.00118726107833814
"756","pedsicu",9257,0.00118636076119499
"757","racisminchina",9231,0.00118494597711291
"758","trumpdemicna",9224,0.00118430289343923
"759","helpsavesmallbusinesses",9213,0.0011837884265003
"760","biafraland",9208,0.00118031577466245
"761","gapol",9204,0.00117877237384563
"762","diabetes",9177,0.0011786437571109
"763","gpc",9165,0.00117684312282461
"764","trumppandemic",9164,0.00117620003915093
"765","wisconsinelection",9150,0.00117439940486465
"766","macron",9145,0.00117414217139518
"767","harekkaamdeshkenaam",9131,0.0011734990877215
"768","crypto",9129,0.00117337047098677
"769","congress",9124,0.00117324185425203
"770","natogetherathome",9123,0.00117298462078256
"771","1u",9122,0.00117272738731309
"772","holocaust",9120,0.00117234153710889
"773","supportnursesandmidwives",9118,0.00117221292037415
"774","cerb",9115,0.00117208430363942
"775","maga2020",9114,0.00117105536976154
"776","covid19us",9113,0.00116951196894472
"777","thalapathy",9105,0.00116513899996373
"778","egypt",9093,0.00116218081506483
"779","donate",9059,0.00116115188118695
"780","pandemicindian",9036,0.00115780784608384
"781","euvsvirus",9028,0.00115780784608384
"782","africansinchina",9002,0.00115742199587963
"783","ottawa",9002,0.00115613582853229
"784","crimesagainsthumanity",8999,0.00115549274485861
"785","infosec",8989,0.00115420657751126
"786","covidsafe",8984,0.00115394934404179
"787","fbi",8974,0.00115382072730706
"788","wtpteam",8972,0.00115266317669444
"789","kag2020na",8971,0.00115099115914289
"790","ajithkumar",8962,0.00114944775832607
"791","exo",8949,0.00114906190812186
"792","telemedicine",8937,0.00114494617261035
"793","covid19usa",8934,0.00114275968811985
"794","cuomo",8902,0.00114198798771144
"795","hindu",8885,0.0011410876705683
"796","malaysia",8879,0.00114044458689462
"797","palestine",8872,0.00113864395260833
"798","nastayhomesavelives",8867,0.0011385153358736
"799","rahulgandhi",8853,0.00113658608485258
"800","abortion",8852,0.00113247034934106
"801","nagetmndonthelist",8837,0.00113221311587159
"802","americasfoodfund",8805,0.00113118418199371
"803","q",8803,0.0011274542966864
"804","iransangels",8795,0.00112411026158329
"805","21dayslockdown",8766,0.00112372441137908
"806","oott",8740,0.00112333856117488
"807","kagna",8737,0.00112320994444014
"808","fbr",8734,0.00112320994444014
"809","factsmatter",8733,0.00112205239382753
"810","testtraceisolate",8733,0.00112140931015385
"811","prison",8724,0.00112140931015385
"812","firetrump",8719,0.00111948005913283
"813","vijay",8719,0.00111394953953923
"814","taiwanmodel",8704,0.00111382092280449
"815","muslim",8661,0.00111369230606976
"816","sindh",8660,0.00111279198892661
"817","fridaymotivation",8659,0.00111034827096665
"818","obama",8652,0.00110803316974142
"819","frontliners",8633,0.00110713285259828
"820","robotics",8615,0.00110636115218987
"821","auschwitz",8608,0.00110546083504672
"822","covid19insa",8602,0.00110533221831199
"823","haiti",8595,0.00110533221831199
"824","getmeppe",8594,0.00110520360157725
"825","uklockdown",8594,0.00109890138157524
"826","houston",8593,0.00109748659749316
"827","thepromisedsaviour",8544,0.00109632904688054
"828","grief",8533,0.00109555734647213
"829","bjp",8524,0.0010954287297374
"830","tabligiheroes",8518,0.00109452841259425
"831","pune",8517,0.00109439979585952
"832","daca",8510,0.00109298501177743
"833","nastayathome",8509,0.00109247054483849
"834","wuhanchina",8498,0.00109208469463429
"835","trumpna",8494,0.00109169884443009
"836","pmkforgreenrecovery",8491,0.00108976959340906
"837","whatsapp",8488,0.00108964097667433
"838","globalgiving",8473,0.00108848342606171
"839","acnh",8472,0.00108642555830595
"840","coronavirusaustralia",8463,0.00108629694157122
"841","nawho",8447,0.00108603970810175
"842","digitaltransformation",8446,0.0010851393909586
"843","coronavirusinsa",8444,0.00108436769055019
"844","pets",8437,0.00108372460687652
"845","dontextraditeassange",8431,0.00108359599014178
"846","allunitedagainstcovid19",8426,0.00108295290646811
"847","qatar",8425,0.00107793685381345
"848","zoom",8420,0.00107742238687451
"849","faucifraud",8381,0.00107690791993557
"850","exclusive",8377,0.00107613621952716
"851","goc",8373,0.00107459281871034
"852","foodsecurity",8367,0.00107369250156719
"853","bestteamever",8355,0.00107343526809772
"854","quedateencasa",8348,0.00107330665136299
"855","election2020",8346,0.00107266356768932
"856","ardsavengers",8345,0.00107266356768932
"857","coronavirustimeline",8340,0.00107214910075038
"858","just",8340,0.00107137740034197
"859","naantisemitism",8336,0.00106931953258621
"860","madhyapradesh",8330,0.00106880506564727
"861","coronaviruscrisis",8314,0.00106829059870833
"862","covid19ab",8310,0.00106803336523886
"863","pantawidngpagibig",8306,0.00106700443136098
"864","salutecoronafighters",8304,0.00106546103054416
"865","chinesecommunistparty",8296,0.00106456071340101
"866","day1",8284,0.00106443209666628
"867","unsanitary",8277,0.00106160252850211
"868","id2020",8276,0.00105967327748109
"869","lightforindia",8254,0.00105890157707268
"870","firstresponders",8239,0.00105748679299059
"871","testingforcovid19",8233,0.00105722955952112
"872","coronavirusindiana",8222,0.00105401414115275
"873","tabhleegijamaat",8220,0.00105388552441802
"874","covid19ke",8195,0.00105349967421381
"875","carers",8194,0.00105259935707067
"876","foxandfriends",8191,0.0010497697889065
"877","stayhomeohio",8184,0.00104938393870229
"878","yyc",8162,0.00104616852033392
"879","aiims",8159,0.00104526820319078
"880","speakout",8134,0.00104128108441399
"881","leicester",8127,0.00103793704931088
"882","animalcruelty",8096,0.001036908115433
"883","hongkongprotests",8070,0.001036908115433
"884","islamophobia",8062,0.0010365222652288
"885","sindhgovt",8062,0.00103600779828986
"886","harkaamdeshkenaam",8059,0.00103227791298255
"887","trump2020na",8055,0.00102983419502258
"888","supremecourt",8026,0.00102893387787944
"889","rohingya",8007,0.0010284194109405
"890","pmk",8000,0.00102777632726682
"891","covid19nationalguardna",7996,0.00102237442440796
"892","factsnotfear",7991,0.00101993070644799
"893","colombia",7949,0.00101915900603958
"894","lysol",7930,0.00101890177257011
"895","desantis",7924,0.00101684390481436
"896","coronafighters",7922,0.00101607220440595
"897","boristhebutcher",7906,0.00101324263624178
"898","lockdown21indiafightscorona",7900,0.00101298540277231
"899","naqanon",7878,0.00101247093583337
"900","thankyouthursday",7876,0.00101208508562916
"901","sundaymotivation",7872,0.00100989860113867
"902","eusolidarity",7869,0.001009255517465
"903","carehomes",7852,0.0010070690329745
"904","natablighijamaat",7847,0.00100591148236189
"905","socialcare",7830,0.00100552563215768
"906","disinfectantna",7821,0.00100462531501454
"907","covidcanada",7818,0.00100423946481033
"908","nahydroxychloroquine",7811,0.00100333914766719
"909","nawatch",7808,0.00100269606399351
"910","czechrepublic",7801,0.00100038096276828
"911","14dayschallenge",7796,0.000999094795420936
"912","miami",7778,0.000996522460726237
"913","doctor",7768,0.000996265227256767
"914","trumpisanidiot",7748,0.000995493526848358
"915","notmeus",7746,0.000995236293378888
"916","naworldhealthday",7740,0.000994721826439948
"917","aprilfools",7738,0.000993307042357864
"918","tanzania",7734,0.00099137779133684
"919","boston",7723,0.000988934073376876
"920","contestalert",7708,0.000988805456642141
"921","globalhealth",7689,0.000988676839907406
"922","jobs",7688,0.000988290989703202
"923","defstar5",7687,0.000983918020722214
"924","blacklivesmatter",7684,0.000982631853374865
"925","fightagainstcorona",7650,0.000981088452558045
"926","helpthehungry",7640,0.000980316752149636
"927","environment",7628,0.000980059518680166
"928","contacttracing",7622,0.000977873034189672
"929","pmqs",7620,0.000977487183985467
"930","covid19indiana",7603,0.000977229950515998
"931","tiruppur",7600,0.000975943783168648
"932","mondaymood",7598,0.000974914849290769
"933","odishafightscoronana",7588,0.0009720852811266
"934","coronavirusinnigeria",7580,0.000971570814187661
"935","usnscomfortnyc",7558,0.000970927730513986
"936","twitch",7554,0.000970541880309781
"937","billgatesvirus",7549,0.000970413263575046
"938","callforcode",7546,0.000968741246023492
"939","pitbulls",7545,0.000967197845206673
"940","newjersey",7532,0.000966940611737203
"941","frontlineworkers",7520,0.000966554761532998
"942","selfisolating",7518,0.000966040294594059
"943","onlyfans",7515,0.000965654444389854
"944","family",7511,0.00096423966030777
"945","pitbulllovers",7508,0.000963082109695155
"946","thursdaymorning",7497,0.000962824876225685
"947","70daydeadlydelay",7488,0.000962181792552011
"948","pitbullmoms",7486,0.000960895625204661
"949","morningjoe",7481,0.000960381158265722
"950","remotelearning",7471,0.000960123924796252
"951","baekhyun",7467,0.000959995308061517
"952","crozier",7465,0.000958837757448902
"953","cpc",7464,0.000956394039488939
"954","covid19canadana",7455,0.000955750955815264
"955","scotland",7436,0.000955493722345794
"956","myanmar",7431,0.000955107872141589
"957","clapping",7429,0.000953693088059505
"958","africansarenotlabrats",7426,0.000952664154181626
"959","kayburley",7415,0.000952278303977421
"960","abc730",7407,0.000952149687242686
"961","natrumpliespeopledie",7404,0.000951120753364807
"962","trumpliedpeopledied",7403,0.000950477669691132
"963","globalcitizens",7395,0.000950091819486927
"964","coronaupdates",7390,0.000949963202752192
"965","veterans",7387,0.000949963202752192
"966","americanbully",7386,0.000949577352547987
"967","markajnizammudin",7386,0.000949320119078518
"968","nepal",7383,0.000949062885609048
"969","sundayvibes",7381,0.000948934268874313
"970","stayhomesa",7379,0.000948677035404843
"971","5thapr20",7378,0.000948419801935373
"972","besafe",7376,0.000946747784383819
"973","apfightscorona",7374,0.000946619167649084
"974","startup",7361,0.000945847467240675
"975","floridamoron",7360,0.000945075766832265
"976","songkran",7354,0.000944818533362795
"977","ourremedyisarmybtsarmy",7348,0.00094443268315859
"978","pitbullterrier",7346,0.00094417544968912
"979","maskuplagos",7343,0.000942503432137566
"980","covid19au",7341,0.000941988965198627
"981","taiwancanhelpna",7328,0.000940059714177603
"982","truth",7324,0.000940059714177603
"983","newyorkcity",7309,0.000938644930095518
"984","staysafestayhomena",7309,0.000936972912543964
"985","flashbackfriday",7298,0.00093581536193135
"986","suho",7285,0.000934915044788206
"987","pm",7276,0.000934786428053471
"988","dudukrumah",7269,0.000933628877440856
"989","mek",7268,0.000932214093358772
"990","gifts",7259,0.000931571009685097
"991","payingitfoward",7248,0.000931313776215627
"992","abbakyari",7243,0.000930799309276688
"993","cameroon",7241,0.000930156225603013
"994","mississauga",7237,0.000929898992133543
"995","socialmedia",7232,0.000929641758664073
"996","writingcommunity",7230,0.000929641758664073
"997","acnhlockdown",7228,0.000929513141929338
"998","democrat",7228,0.000929384525194604
"999","ccpchina",7227,0.000929181953466971
"1000","highriskcovid19",7226,0.000928952980561295
